"id","date","price","product","source"
"29987","1/5/1990","254.4","Milk","Belgium"
"29999","1/6/1990","246.7","Milk","Belgium"
"30011","1/7/1990","241","Milk","Belgium"
"30023","1/8/1990","246","Milk","Belgium"
"30035","1/9/1990","272.5","Milk","Belgium"
"30047","1/10/1990","295.5","Milk","Belgium"
"30059","1/11/1990","298.5","Milk","Belgium"
"30071","1/12/1990","317","Milk","Belgium"
"30083","1/1/1991","296.4","Milk","Belgium"
"30095","1/2/1991","305.2","Milk","Belgium"
"30107","1/3/1991","327.8","Milk","Belgium"
"30119","1/4/1991","249.9","Milk","Belgium"
"30131","1/5/1991","235.2","Milk","Belgium"
"30143","1/6/1991","240.2","Milk","Belgium"
"30155","1/7/1991","245.7","Milk","Belgium"
"30167","1/8/1991","244","Milk","Belgium"
"30179","1/9/1991","267.1","Milk","Belgium"
"30191","1/10/1991","316.9","Milk","Belgium"
"30203","1/11/1991","328.8","Milk","Belgium"
"30215","1/12/1991","327.9","Milk","Belgium"
"30227","1/1/1992","308.8","Milk","Belgium"
"30239","1/2/1992","303","Milk","Belgium"
"30251","1/3/1992","283.7","Milk","Belgium"
"30263","1/4/1992","256.6","Milk","Belgium"
"30275","1/5/1992","251.6","Milk","Belgium"
"30287","1/6/1992","246.1","Milk","Belgium"
"30299","1/7/1992","245.3","Milk","Belgium"
"30311","1/8/1992","252.9","Milk","Belgium"
"30323","1/9/1992","300","Milk","Belgium"
"30335","1/10/1992","342.7","Milk","Belgium"
"30347","1/11/1992","344.4","Milk","Belgium"
"30359","1/12/1992","341.9","Milk","Belgium"
"30371","1/1/1993","336.6","Milk","Belgium"
"30383","1/2/1993","339.1","Milk","Belgium"
"30395","1/3/1993","302.2","Milk","Belgium"
"30407","1/4/1993","285.3","Milk","Belgium"
"30419","1/5/1993","259.5","Milk","Belgium"
"30431","1/6/1993","262.4","Milk","Belgium"
"30443","1/7/1993","262.8","Milk","Belgium"
"30455","1/8/1993","267.4","Milk","Belgium"
"30467","1/9/1993","288.4","Milk","Belgium"
"30479","1/10/1993","311.2","Milk","Belgium"
"30491","1/11/1993","337.3","Milk","Belgium"
"30503","1/12/1993","338.3","Milk","Belgium"
"30515","1/1/1994","321.1","Milk","Belgium"
"30527","1/2/1994","320","Milk","Belgium"
"30539","1/3/1994","291.2","Milk","Belgium"
"30551","1/4/1994","268.1","Milk","Belgium"
"30563","1/5/1994","254.7","Milk","Belgium"
"30575","1/6/1994","238.3","Milk","Belgium"
"30587","1/7/1994","247.1","Milk","Belgium"
"30599","1/8/1994","283.3","Milk","Belgium"
"30611","1/9/1994","296.4","Milk","Belgium"
"30623","1/10/1994","324.5","Milk","Belgium"
"30635","1/11/1994","335.7","Milk","Belgium"
"30647","1/12/1994","331.9","Milk","Belgium"
"30659","1/1/1995","333","Milk","Belgium"
"30674","1/2/1995","335.1","Milk","Belgium"
"30689","1/3/1995","313.8","Milk","Belgium"
"30704","1/4/1995","294.6","Milk","Belgium"
"30719","1/5/1995","272.7","Milk","Belgium"
"30734","1/6/1995","272.6","Milk","Belgium"
"30749","1/7/1995","278.6","Milk","Belgium"
"30764","1/8/1995","296.4","Milk","Belgium"
"30779","1/9/1995","309.6","Milk","Belgium"
"30794","1/10/1995","318.6","Milk","Belgium"
"30809","1/11/1995","338.2","Milk","Belgium"
"30824","1/12/1995","337.5","Milk","Belgium"
"30839","1/1/1996","336.1","Milk","Belgium"
"30855","1/2/1996","329.1","Milk","Belgium"
"30871","1/3/1996","295","Milk","Belgium"
"30887","1/4/1996","273.6","Milk","Belgium"
"30903","1/5/1996","272.3","Milk","Belgium"
"30919","1/6/1996","265.2","Milk","Belgium"
"30935","1/7/1996","265.2","Milk","Belgium"
"30951","1/8/1996","273","Milk","Belgium"
"30967","1/9/1996","291.7","Milk","Belgium"
"30983","1/10/1996","303","Milk","Belgium"
"30999","1/11/1996","325.3","Milk","Belgium"
"31015","1/12/1996","324.9","Milk","Belgium"
"31031","1/1/1997","324.2","Milk","Belgium"
"31047","1/2/1997","308.5","Milk","Belgium"
"31063","1/3/1997","287","Milk","Belgium"
"31079","1/4/1997","277.9","Milk","Belgium"
"31095","1/5/1997","265.6","Milk","Belgium"
"31111","1/6/1997","259.4","Milk","Belgium"
"31127","1/7/1997","255.6","Milk","Belgium"
"31143","1/8/1997","271.3","Milk","Belgium"
"31159","1/9/1997","302.6","Milk","Belgium"
"31175","1/10/1997","341","Milk","Belgium"
"31191","1/11/1997","345.6","Milk","Belgium"
"31207","1/12/1997","342.9","Milk","Belgium"
"31223","1/1/1998","333.4","Milk","Belgium"
"31239","1/2/1998","318.2","Milk","Belgium"
"31255","1/3/1998","290.8","Milk","Belgium"
"31271","1/4/1998","273.4","Milk","Belgium"
"31287","1/5/1998","266.2","Milk","Belgium"
"31303","1/6/1998","261.9","Milk","Belgium"
"31319","1/7/1998","263","Milk","Belgium"
"31335","1/8/1998","287","Milk","Belgium"
"31351","1/9/1998","320.7","Milk","Belgium"
"31367","1/10/1998","345.4","Milk","Belgium"
"31383","1/11/1998","346.6","Milk","Belgium"
"31399","1/12/1998","342.6","Milk","Belgium"
"31415","1/1/1999","320.5","Milk","Belgium"
"31431","1/2/1999","306.9","Milk","Belgium"
"31447","1/3/1999","280.1","Milk","Belgium"
"31463","1/4/1999","261.5","Milk","Belgium"
"31479","1/5/1999","232.3","Milk","Belgium"
"31495","1/6/1999","242.4","Milk","Belgium"
"31511","1/7/1999","248.1","Milk","Belgium"
"31527","1/8/1999","278.6","Milk","Belgium"
"31543","1/9/1999","296.2","Milk","Belgium"
"31559","1/10/1999","324.2","Milk","Belgium"
"31575","1/11/1999","336.6","Milk","Belgium"
"31591","1/12/1999","330.7","Milk","Belgium"
"31607","1/1/2000","320.5","Milk","Belgium"
"31623","1/2/2000","302.2","Milk","Belgium"
"31639","1/3/2000","289.3","Milk","Belgium"
"31655","1/4/2000","268.2","Milk","Belgium"
"31671","1/5/2000","261","Milk","Belgium"
"31687","1/6/2000","259.8","Milk","Belgium"
"31703","1/7/2000","271.4","Milk","Belgium"
"31719","1/8/2000","295","Milk","Belgium"
"31735","1/9/2000","316.6","Milk","Belgium"
"31751","1/10/2000","333.7","Milk","Belgium"
"31767","1/11/2000","350.5","Milk","Belgium"
"31783","1/12/2000","344.1","Milk","Belgium"
"31799","1/1/2001","330.7","Milk","Belgium"
"31815","1/2/2001","315.8","Milk","Belgium"
"31831","1/3/2001","300.7","Milk","Belgium"
"31847","1/4/2001","290","Milk","Belgium"
"31863","1/5/2001","286.8","Milk","Belgium"
"31879","1/6/2001","283.6","Milk","Belgium"
"31895","1/7/2001","300.4","Milk","Belgium"
"31911","1/8/2001","315.1","Milk","Belgium"
"31927","1/9/2001","341.6","Milk","Belgium"
"31943","1/10/2001","355.7","Milk","Belgium"
"31959","1/11/2001","364.2","Milk","Belgium"
"31975","1/12/2001","351.2","Milk","Belgium"
"31991","1/1/2002","331.4","Milk","Belgium"
"32009","1/2/2002","302.9","Milk","Belgium"
"32027","1/3/2002","282","Milk","Belgium"
"32045","1/4/2002","265","Milk","Belgium"
"32063","1/5/2002","254.7","Milk","Belgium"
"32081","1/6/2002","249.6","Milk","Belgium"
"32099","1/7/2002","256","Milk","Belgium"
"32117","1/8/2002","277.6","Milk","Belgium"
"32135","1/9/2002","301.3","Milk","Belgium"
"32153","1/10/2002","323.5","Milk","Belgium"
"32171","1/11/2002","328","Milk","Belgium"
"32189","1/12/2002","325.4","Milk","Belgium"
"32207","1/1/2003","297.8","Milk","Belgium"
"32232","1/2/2003","287.9","Milk","Belgium"
"32257","1/3/2003","268","Milk","Belgium"
"32282","1/4/2003","254.1","Milk","Belgium"
"32307","1/5/2003","243.4","Milk","Belgium"
"32332","1/6/2003","243.9","Milk","Belgium"
"32357","1/7/2003","250","Milk","Belgium"
"32382","1/8/2003","262.7","Milk","Belgium"
"32407","1/9/2003","278.8","Milk","Belgium"
"32432","1/10/2003","293.5","Milk","Belgium"
"32457","1/11/2003","298.3","Milk","Belgium"
"32482","1/12/2003","294.6","Milk","Belgium"
"32507","1/1/2004","308.6","Milk","Belgium"
"32532","1/2/2004","295.6","Milk","Belgium"
"32557","1/3/2004","283.6","Milk","Belgium"
"32582","1/4/2004","270.7","Milk","Belgium"
"32607","1/5/2004","264.4","Milk","Belgium"
"32632","1/6/2004","261","Milk","Belgium"
"32657","1/7/2004","266.1","Milk","Belgium"
"32682","1/8/2004","275.9","Milk","Belgium"
"32707","1/9/2004","296.1","Milk","Belgium"
"32732","1/10/2004","310.6","Milk","Belgium"
"32757","1/11/2004","314.8","Milk","Belgium"
"32782","1/12/2004","313.5","Milk","Belgium"
"32807","1/1/2005","294.4","Milk","Belgium"
"32832","1/2/2005","283.3","Milk","Belgium"
"32857","1/3/2005","277.5","Milk","Belgium"
"32882","1/4/2005","260.7","Milk","Belgium"
"32907","1/5/2005","258.4","Milk","Belgium"
"32932","1/6/2005","254.9","Milk","Belgium"
"32957","1/7/2005","254.7","Milk","Belgium"
"32982","1/8/2005","268","Milk","Belgium"
"33007","1/9/2005","277.8","Milk","Belgium"
"33032","1/10/2005","292.3","Milk","Belgium"
"33057","1/11/2005","296","Milk","Belgium"
"33082","1/12/2005","297","Milk","Belgium"
"33107","1/1/2006","283.5","Milk","Belgium"
"33132","1/2/2006","275.4","Milk","Belgium"
"33157","1/3/2006","267.3","Milk","Belgium"
"33182","1/4/2006","256.7","Milk","Belgium"
"33207","1/5/2006","253.8","Milk","Belgium"
"33232","1/6/2006","249.1","Milk","Belgium"
"33257","1/7/2006","248.6","Milk","Belgium"
"33282","1/8/2006","263","Milk","Belgium"
"33307","1/9/2006","276","Milk","Belgium"
"33332","1/10/2006","285.7","Milk","Belgium"
"33357","1/11/2006","292.7","Milk","Belgium"
"33382","1/12/2006","290.1","Milk","Belgium"
"33407","1/1/2007","281","Milk","Belgium"
"33433","1/2/2007","277.8","Milk","Belgium"
"33459","1/3/2007","275.1","Milk","Belgium"
"33485","1/4/2007","273.6","Milk","Belgium"
"33511","1/5/2007","286.3","Milk","Belgium"
"33537","1/6/2007","327.1","Milk","Belgium"
"33563","1/7/2007","358.5","Milk","Belgium"
"33589","1/8/2007","384.8","Milk","Belgium"
"33615","1/9/2007","405.7","Milk","Belgium"
"33641","1/10/2007","432","Milk","Belgium"
"33667","1/11/2007","432","Milk","Belgium"
"33693","1/12/2007","421.5","Milk","Belgium"
"33719","1/1/2008","395","Milk","Belgium"
"33745","1/2/2008","375.8","Milk","Belgium"
"33771","1/3/2008","363.2","Milk","Belgium"
"33797","1/4/2008","346.5","Milk","Belgium"
"33823","1/5/2008","324.3","Milk","Belgium"
"33849","1/6/2008","303.5","Milk","Belgium"
"33875","1/7/2008","300.6","Milk","Belgium"
"33901","1/8/2008","300.9","Milk","Belgium"
"33927","1/9/2008","294.6","Milk","Belgium"
"33953","1/10/2008","290.6","Milk","Belgium"
"33979","1/11/2008","276.5","Milk","Belgium"
"34005","1/12/2008","272.1","Milk","Belgium"
"34031","1/1/2009","249.9","Milk","Belgium"
"34058","1/2/2009","232.1","Milk","Belgium"
"34085","1/3/2009","219.5","Milk","Belgium"
"34112","1/4/2009","216","Milk","Belgium"
"34139","1/5/2009","209.1","Milk","Belgium"
"34166","1/6/2009","207.8","Milk","Belgium"
"34193","1/7/2009","211.1","Milk","Belgium"
"34220","1/8/2009","215.9","Milk","Belgium"
"34247","1/9/2009","234.8","Milk","Belgium"
"34274","1/10/2009","268.5","Milk","Belgium"
"34301","1/11/2009","286.9","Milk","Belgium"
"34328","1/12/2009","288.8","Milk","Belgium"
"34355","1/1/2010","279.6","Milk","Belgium"
"34382","1/2/2010","279","Milk","Belgium"
"34409","1/3/2010","284","Milk","Belgium"
"34436","1/4/2010","286.6","Milk","Belgium"
"34463","1/5/2010","292.7","Milk","Belgium"
"34490","1/6/2010","297.2","Milk","Belgium"
"34517","1/7/2010","296.4","Milk","Belgium"
"34544","1/8/2010","311.3","Milk","Belgium"
"34572","1/9/2010","322.8","Milk","Belgium"
"34600","1/10/2010","332.8","Milk","Belgium"
"34628","1/11/2010","335.3","Milk","Belgium"
"34656","1/12/2010","338.1","Milk","Belgium"
"34684","1/1/2011","330.9","Milk","Belgium"
"34712","1/2/2011","338.6","Milk","Belgium"
"34740","1/3/2011","332.7","Milk","Belgium"
"34768","1/4/2011","326.5","Milk","Belgium"
"34796","1/5/2011","322.2","Milk","Belgium"
"34824","1/6/2011","326","Milk","Belgium"
"34852","1/7/2011","327.4","Milk","Belgium"
"34880","1/8/2011","323.5","Milk","Belgium"
"34908","1/9/2011","330.9","Milk","Belgium"
"34936","1/10/2011","336.2","Milk","Belgium"
"34964","1/11/2011","341.7","Milk","Belgium"
"34992","1/12/2011","336.5","Milk","Belgium"
"35020","1/1/2012","319.7","Milk","Belgium"
"35048","1/2/2012","321.3","Milk","Belgium"
"35076","1/3/2012","302.5","Milk","Belgium"
"35104","1/4/2012","289.3","Milk","Belgium"
"35132","1/5/2012","274.4","Milk","Belgium"
"35160","1/6/2012","266.6","Milk","Belgium"
"35188","1/7/2012","263.3","Milk","Belgium"
"35216","1/8/2012","280.3","Milk","Belgium"
"35244","1/9/2012","298.5","Milk","Belgium"
"35272","1/10/2012","322.4","Milk","Belgium"
"35300","1/11/2012","338.4","Milk","Belgium"
"35328","1/12/2012","345.6","Milk","Belgium"
"35356","1/1/2013","340.1","Milk","Belgium"
"35384","1/2/2013","338.7","Milk","Belgium"
"35412","1/3/2013","343.7","Milk","Belgium"
"35440","1/4/2013","352.1","Milk","Belgium"
"35468","1/5/2013","357.1","Milk","Belgium"
"35496","1/6/2013","361.3","Milk","Belgium"
"35524","1/7/2013","359.7","Milk","Belgium"
"35553","1/8/2013","372.6","Milk","Belgium"
"35582","1/9/2013","395.8","Milk","Belgium"
"35611","1/10/2013","407.6","Milk","Belgium"
"35640","1/11/2013","418.5","Milk","Belgium"
"35669","1/12/2013","418.7","Milk","Belgium"
"35698","1/1/2014","405.4","Milk","Belgium"
"35727","1/2/2014","404.1","Milk","Belgium"
"35756","1/3/2014","401.4","Milk","Belgium"
"35785","1/4/2014","390.6","Milk","Belgium"
"35814","1/5/2014","380.1","Milk","Belgium"
"35843","1/6/2014","364.1","Milk","Belgium"
"35872","1/7/2014","351.1","Milk","Belgium"
"35901","1/8/2014","343.6","Milk","Belgium"
"35930","1/9/2014","332.9","Milk","Belgium"
"35959","1/10/2014","322.8","Milk","Belgium"
"35988","1/11/2014","312.8","Milk","Belgium"
"36017","1/12/2014","311.5","Milk","Belgium"
"36046","1/1/2015","290.9","Milk","Belgium"
"36075","1/2/2015","290.2","Milk","Belgium"
"36104","1/3/2015","284.9","Milk","Belgium"
"36133","1/4/2015","282.1","Milk","Belgium"
"36162","1/5/2015","278.9","Milk","Belgium"
"36191","1/6/2015","273.5","Milk","Belgium"
"36220","1/7/2015","267","Milk","Belgium"
"36249","1/8/2015","272.1","Milk","Belgium"
"36278","1/9/2015","273.5","Milk","Belgium"
"36307","1/10/2015","282.7","Milk","Belgium"
"36336","1/11/2015","281.4","Milk","Belgium"
"36365","1/12/2015","274.1","Milk","Belgium"
"36394","1/1/2016","268.4","Milk","Belgium"
"36423","1/2/2016","258.1","Milk","Belgium"
"36452","1/3/2016","247.9","Milk","Belgium"
"36481","1/4/2016","240.8","Milk","Belgium"
"36510","1/5/2016","228.5","Milk","Belgium"
"36539","1/6/2016","222.6","Milk","Belgium"
"36568","1/7/2016","221.2","Milk","Belgium"
"36597","1/8/2016","246.7","Milk","Belgium"
"36626","1/9/2016","268.5","Milk","Belgium"
"36655","1/10/2016","304.6","Milk","Belgium"
"36684","1/11/2016","336.8","Milk","Belgium"
"36713","1/12/2016","359.7","Milk","Belgium"
"36742","1/1/2017","349.7","Milk","Belgium"
"36771","1/2/2017","341","Milk","Belgium"
"36800","1/3/2017","337.3","Milk","Belgium"
"36829","1/4/2017","334.4","Milk","Belgium"
"36858","1/5/2017","329.5","Milk","Belgium"
"36887","1/6/2017","331.9","Milk","Belgium"
"36916","1/7/2017","343.2","Milk","Belgium"
"36945","1/8/2017","360.6","Milk","Belgium"
"36974","1/9/2017","377","Milk","Belgium"
"37003","1/10/2017","375.1","Milk","Belgium"
"37032","1/11/2017","370.1","Milk","Belgium"
"37061","1/12/2017","356.7","Milk","Belgium"
"37090","1/1/2018","315.9","Milk","Belgium"
"37119","1/2/2018","313.7","Milk","Belgium"
"37148","1/3/2018","310.1","Milk","Belgium"
"37177","1/4/2018","301.7","Milk","Belgium"
"37206","1/5/2018","295.8","Milk","Belgium"
"37235","1/6/2018","304.4","Milk","Belgium"
"37264","1/7/2018","301.7","Milk","Belgium"
"37293","1/8/2018","318.2","Milk","Belgium"
"37322","1/9/2018","337.3","Milk","Belgium"
"37351","1/10/2018","351.2","Milk","Belgium"
"37380","1/11/2018","356.9","Milk","Belgium"
"37409","1/12/2018","364.6","Milk","Belgium"
"108740","1/1/2019","338.6","Milk","Belgium"
"108769","1/2/2019","337.1","Milk","Belgium"
"108798","1/3/2019","335.9","Milk","Belgium"
"108827","1/4/2019","329.7","Milk","Belgium"
"108856","1/5/2019","324.8","Milk","Belgium"
"108885","1/6/2019","316.4","Milk","Belgium"
"109038","1/7/2019","311.2","Milk","Belgium"
"109485","1/8/2019","315","Milk","Belgium"
"109757","1/9/2019","326.9","Milk","Belgium"
"123595","1/10/2019","334.8","Milk","Belgium"
"125466","1/11/2019","341.5","Milk","Belgium"
"125927","1/12/2019","353.6","Milk","Belgium"
"126211","1/1/2020","343.3","Milk","Belgium"
"126525","1/2/2020","338.2","Milk","Belgium"
"126926","1/3/2020","319","Milk","Belgium"
"128992","1/4/2020","303.7","Milk","Belgium"
"129293","1/5/2020","298.1","Milk","Belgium"
"137571","1/6/2020","295.8","Milk","Belgium"
"137903","1/7/2020","295.6","Milk","Belgium"
"140237","1/8/2020","294.7","Milk","Belgium"
"140547","1/9/2020","305.6","Milk","Belgium"
"153653","1/10/2020","316.8","Milk","Belgium"
"154866","1/11/2020","318.9","Milk","Belgium"
"186086","1/12/2020","325.9","Milk","Belgium"
"187013","1/1/2021","328.7","Milk","Belgium"
"189732","1/2/2021","328.7","Milk","Belgium"
"190525","1/3/2021","341.5","Milk","Belgium"
"194342","1/4/2021","352.7","Milk","Belgium"
"204409","1/5/2021","355.6","Milk","Belgium"
"209264","1/6/2021","351.1","Milk","Belgium"
"217735","1/7/2021","351.3","Milk","Belgium"
"222320","1/8/2021","357.3","Milk","Belgium"
"223042","1/9/2021","364.6","Milk","Belgium"
"247044","1/10/2021","386.4","Milk","Belgium"
"247987","1/11/2021","406.7","Milk","Belgium"
"253471","1/12/2021","450.5","Milk","Belgium"
"278399","1/1/2022","451.3","Milk","Belgium"
"282803","1/2/2022","456.1","Milk","Belgium"
"284455","1/3/2022","476.8","Milk","Belgium"
"289617","1/4/2022","488.1","Milk","Belgium"
"295091","1/5/2022","515.6","Milk","Belgium"
"316712","1/6/2022","548.6","Milk","Belgium"
"323990","1/7/2022","555","Milk","Belgium"
"330716","1/8/2022","562.2","Milk","Belgium"
"332632","1/9/2022","579.8","Milk","Belgium"
"372782","1/10/2022","590.6","Milk","Belgium"
"380216","1/11/2022","582.9","Milk","Belgium"
"382332","1/12/2022","581.3","Milk","Belgium"
"384389","1/1/2023","537.7","Milk","Belgium"
"413017","1/2/2023","491.2","Milk","Belgium"
"417065","1/3/2023","456.7","Milk","Belgium"
"427785","1/4/2023","436.1","Milk","Belgium"
"447182","1/5/2023","418.9","Milk","Belgium"
"449367","1/6/2023","399.5","Milk","Belgium"
"451645","1/7/2023","389.9","Milk","Belgium"
"453986","1/8/2023","387","Milk","Belgium"
"456037","1/9/2023","380.4","Milk","Belgium"
"558426","1/10/2023","386.6","Milk","Belgium"
"897091","1/11/2023","405.7","Milk","Belgium"
"1673532","1/12/2023","432.8","Milk","Belgium"
"2006622","1/1/2024","436.3","Milk","Belgium"
"2023683","1/2/2024","434","Milk","Belgium"
"2084560","1/3/2024","438.5","Milk","Belgium"
"2118652","1/4/2024","437.9","Milk","Belgium"
"2129916","1/5/2024","433.4","Milk","Belgium"
"2150894","1/6/2024","466.8","Milk","Belgium"
"2191686","1/7/2024","438.6","Milk","Belgium"
"2222929","1/8/2024","447.6","Milk","Belgium"
"2237403","1/9/2024","477.9","Milk","Belgium"
"2249709","1/10/2024","516.5","Milk","Belgium"
"2263777","1/11/2024","536.6","Milk","Belgium"
"2281997","1/12/2024","553","Milk","Belgium"
"2322269","1/1/2025","546.3","Milk","Belgium"
"2366344","1/2/2025","538.8","Milk","Belgium"
"2410587","1/3/2025","530.3","Milk","Belgium"
"2425370","1/4/2025","531.5","Milk","Belgium"
"2559133","1/5/2025","536.2","Milk","Belgium"
"2632422","1/6/2025","527.8","Milk","Belgium"
"2712444","1/7/2025","515.8","Milk","Belgium"
"2880477","1/8/2025","514.9","Milk","Belgium"
"2906139","1/9/2025","535.8","Milk","Belgium"
"335383","31/5/2010","3729.38","Butter","EEX EU"
"335401","30/6/2010","3656.36","Butter","EEX EU"
"335419","31/7/2010","3575","Butter","EEX EU"
"335437","31/8/2010","3734.32","Butter","EEX EU"
"335455","30/9/2010","3700","Butter","EEX EU"
"335473","31/10/2010","3401.19","Butter","EEX EU"
"335492","30/11/2010","3558.33","Butter","EEX EU"
"335517","31/12/2010","3710.71","Butter","EEX EU"
"335539","31/1/2011","3962.5","Butter","EEX EU"
"335565","28/2/2011","3844.65","Butter","EEX EU"
"335586","31/3/2011","3894.74","Butter","EEX EU"
"335610","30/4/2011","4008.33","Butter","EEX EU"
"335643","31/5/2011","4156.82","Butter","EEX EU"
"335679","30/6/2011","4097.37","Butter","EEX EU"
"335718","31/7/2011","3863.87","Butter","EEX EU"
"335760","31/8/2011","3876.95","Butter","EEX EU"
"335802","30/9/2011","3767.71","Butter","EEX EU"
"335844","31/10/2011","3402.32","Butter","EEX EU"
"335888","30/11/2011","3444.14","Butter","EEX EU"
"335938","31/12/2011","3441.09","Butter","EEX EU"
"335988","31/1/2012","3273.9","Butter","EEX EU"
"336051","29/2/2012","2982.5","Butter","EEX EU"
"336134","31/3/2012","2661.16","Butter","EEX EU"
"336201","30/4/2012","2577.5","Butter","EEX EU"
"336292","31/5/2012","2764.71","Butter","EEX EU"
"336395","30/6/2012","2714.86","Butter","EEX EU"
"336518","31/7/2012","2989.7","Butter","EEX EU"
"336639","31/8/2012","3223.5","Butter","EEX EU"
"336774","30/9/2012","3224.83","Butter","EEX EU"
"336913","31/10/2012","3381.91","Butter","EEX EU"
"337075","30/11/2012","3397.18","Butter","EEX EU"
"337244","31/12/2012","3359.18","Butter","EEX EU"
"337475","31/1/2013","3295.15","Butter","EEX EU"
"337699","28/2/2013","3372.3","Butter","EEX EU"
"337982","31/3/2013","3928.57","Butter","EEX EU"
"338251","30/4/2013","4013.7","Butter","EEX EU"
"338580","31/5/2013","4193.9","Butter","EEX EU"
"338903","30/6/2013","4192.22","Butter","EEX EU"
"339269","31/7/2013","4212.91","Butter","EEX EU"
"339645","31/8/2013","4218.19","Butter","EEX EU"
"339985","30/9/2013","4103","Butter","EEX EU"
"340387","31/10/2013","4028.43","Butter","EEX EU"
"340791","30/11/2013","4012.28","Butter","EEX EU"
"341175","31/12/2013","3871.41","Butter","EEX EU"
"341592","31/1/2014","3609.6","Butter","EEX EU"
"341952","28/2/2014","3550.65","Butter","EEX EU"
"342363","31/3/2014","3472.33","Butter","EEX EU"
"342777","30/4/2014","3416.52","Butter","EEX EU"
"343203","31/5/2014","3583.05","Butter","EEX EU"
"343602","30/6/2014","3519.74","Butter","EEX EU"
"343689","4/7/2014","3535","Butter","EEX EU"
"344050","31/7/2014","3259.55","Butter","EEX EU"
"344489","31/8/2014","2968.36","Butter","EEX EU"
"344913","30/9/2014","2977.7","Butter","EEX EU"
"345366","31/10/2014","2915.7","Butter","EEX EU"
"345459","6/11/2014","2950","Butter","EEX EU"
"345520","11/11/2014","2940","Butter","EEX EU"
"345561","13/11/2014","2950","Butter","EEX EU"
"345707","24/11/2014","2930","Butter","EEX EU"
"345729","25/11/2014","2900","Butter","EEX EU"
"345769","27/11/2014","2900","Butter","EEX EU"
"345784","28/11/2014","2793","Butter","EEX EU"
"345813","30/11/2014","2834.63","Butter","EEX EU"
"345828","1/12/2014","2860","Butter","EEX EU"
"345955","9/12/2014","2816","Butter","EEX EU"
"345976","10/12/2014","2800","Butter","EEX EU"
"346058","16/12/2014","2805","Butter","EEX EU"
"346266","31/12/2014","2994.38","Butter","EEX EU"
"328298","7/1/2015","2820","Butter","EEX EU"
"328307","14/1/2015","2925","Butter","EEX EU"
"328311","15/1/2015","2975","Butter","EEX EU"
"283743","31/1/2015","3336.3","Butter","EEX EU"
"328330","5/2/2015","3200","Butter","EEX EU"
"328333","6/2/2015","3400","Butter","EEX EU"
"328338","11/2/2015","3400","Butter","EEX EU"
"328351","23/2/2015","3300","Butter","EEX EU"
"328353","24/2/2015","3245","Butter","EEX EU"
"328356","25/2/2015","3200","Butter","EEX EU"
"328361","27/2/2015","3270","Butter","EEX EU"
"283755","28/2/2015","3221.86","Butter","EEX EU"
"328367","4/3/2015","3200","Butter","EEX EU"
"328369","5/3/2015","3150","Butter","EEX EU"
"328372","6/3/2015","3100","Butter","EEX EU"
"328377","11/3/2015","3175","Butter","EEX EU"
"328384","17/3/2015","3100","Butter","EEX EU"
"328389","20/3/2015","3080","Butter","EEX EU"
"328392","24/3/2015","3100","Butter","EEX EU"
"328396","25/3/2015","3080","Butter","EEX EU"
"283767","31/3/2015","3066.2","Butter","EEX EU"
"328403","1/4/2015","3012","Butter","EEX EU"
"328407","2/4/2015","3025","Butter","EEX EU"
"328410","7/4/2015","3000","Butter","EEX EU"
"328412","8/4/2015","3025","Butter","EEX EU"
"328414","9/4/2015","3030","Butter","EEX EU"
"328417","10/4/2015","3060","Butter","EEX EU"
"328419","13/4/2015","3065","Butter","EEX EU"
"328421","14/4/2015","3040","Butter","EEX EU"
"328424","15/4/2015","3070","Butter","EEX EU"
"328429","20/4/2015","3099","Butter","EEX EU"
"328433","22/4/2015","3100","Butter","EEX EU"
"328438","28/4/2015","3040","Butter","EEX EU"
"328440","29/4/2015","3040","Butter","EEX EU"
"283779","30/4/2015","3037.74","Butter","EEX EU"
"328448","7/5/2015","3015","Butter","EEX EU"
"328457","14/5/2015","3044","Butter","EEX EU"
"328462","20/5/2015","3011","Butter","EEX EU"
"328464","21/5/2015","3400","Butter","EEX EU"
"328466","22/5/2015","3107","Butter","EEX EU"
"328472","28/5/2015","3092","Butter","EEX EU"
"328475","29/5/2015","3113","Butter","EEX EU"
"283791","31/5/2015","3083.59","Butter","EEX EU"
"328480","3/6/2015","3103","Butter","EEX EU"
"328487","10/6/2015","3145","Butter","EEX EU"
"328490","12/6/2015","3015","Butter","EEX EU"
"254180","15/6/2015","3108","Butter","EEX EU"
"254190","16/6/2015","3108","Butter","EEX EU"
"254200","17/6/2015","3108","Butter","EEX EU"
"254210","18/6/2015","3108","Butter","EEX EU"
"254220","19/6/2015","3108","Butter","EEX EU"
"254230","22/6/2015","3108","Butter","EEX EU"
"254240","23/6/2015","3110","Butter","EEX EU"
"254250","24/6/2015","3123","Butter","EEX EU"
"254260","25/6/2015","3073","Butter","EEX EU"
"254270","26/6/2015","3073","Butter","EEX EU"
"254280","29/6/2015","3080","Butter","EEX EU"
"254292","30/6/2015","2907.91","Butter","EEX EU"
"235763","1/7/2015","3019","Butter","EEX EU"
"235764","2/7/2015","3019","Butter","EEX EU"
"235765","3/7/2015","3000","Butter","EEX EU"
"235766","6/7/2015","3000","Butter","EEX EU"
"235767","7/7/2015","2952","Butter","EEX EU"
"235768","8/7/2015","2969","Butter","EEX EU"
